step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/weighted_f1_score
433,38372,1732,0.023483274941427223,1.0,1.0,0.058717599564015475,0.75,0.75,,
434,38440,1736,0.02897079241922256,1.0,1.0,,,,,
435,38540,1740,0.029821762266093784,1.0,1.0,,,,,
436,38608,1744,0.08020107745222048,0.75,0.75,,,,,
437,38676,1748,0.0371872186622295,1.0,1.0,,,,,
438,38744,1752,0.040116441929733355,1.0,1.0,,,,,
439,38844,1756,0.018550543319368746,1.0,1.0,,,,,
440,38944,1760,0.016996966002965717,1.0,1.0,,,,,
441,39012,1764,0.03619941077768772,1.0,1.0,0.12735067011150022,0.5,0.5,,
442,39112,1768,0.044153658646710024,0.75,0.75,,,,,
443,39180,1772,0.12643945360726547,0.75,0.75,,,,,
444,39280,1776,0.0394643490968186,1.0,1.0,,,,,
445,39348,1780,0.06951071923372182,0.75,0.75,,,,,
446,39416,1784,0.0430446594291152,1.0,1.0,,,,,
447,39516,1788,0.018927312243546716,1.0,1.0,,,,,
448,39616,1792,0.026466593678972763,1.0,1.0,,,,,
449,39716,1796,0.037919236054646414,1.0,1.0,0.07596838589944127,0.5,0.5,,
450,39816,1800,0.0211535058660714,1.0,1.0,,,,,
451,39916,1804,0.04097945796920006,0.75,0.75,,,,,
452,40016,1808,0.031715602389504056,1.0,1.0,,,,,
453,40116,1812,0.06320100380045915,0.5,0.5,,,,,
454,40216,1816,0.03557182547666041,1.0,1.0,,,,,
455,40284,1820,0.061824525656447804,0.75,0.75,,,,,
456,40384,1824,0.026285632522534196,1.0,1.0,,,,,
457,40484,1828,0.05854013860034077,0.75,0.75,0.02674946917766647,1.0,1.0,,
458,40584,1832,0.0947243978620342,0.5,0.5,,,,,
459,40652,1836,0.07153803302542655,0.75,0.75,,,,,
460,40752,1840,0.019240705846550556,1.0,1.0,,,,,
461,40852,1844,0.04114800876093796,1.0,1.0,,,,,
462,40952,1848,0.028989883282732387,1.0,1.0,,,,,
463,41052,1852,0.020215686300301364,1.0,1.0,,,,,
464,41152,1856,0.022365723136778495,1.0,1.0,,,,,
465,41220,1860,0.01914107480954044,1.0,1.0,0.035560439346772915,0.75,0.75,,
466,41320,1864,0.038422666656403336,1.0,1.0,,,,,
467,41420,1868,0.0675374337562486,0.5,0.5,,,,,
468,41488,1872,0.025323758862273282,1.0,1.0,,,,,
469,41588,1876,0.020266119330047638,1.0,1.0,,,,,
470,41688,1880,0.02779330489962983,0.75,0.75,,,,,
471,41756,1884,0.04597834325280019,1.0,1.0,,,,,
472,41856,1888,0.014576326255526816,1.0,1.0,,,,,
473,41956,1892,0.029646051053035385,1.0,1.0,0.03171803807091237,1.0,1.0,,
474,42056,1896,0.03582653086032223,1.0,1.0,,,,,
475,42156,1900,0.020870560762195966,1.0,1.0,,,,,
476,42256,1904,0.050119961135036036,0.75,0.75,,,,,
477,42356,1908,0.027129226585827084,1.0,1.0,,,,,
478,42424,1912,0.06636733783813725,0.75,0.75,,,,,
479,42524,1916,0.03326355676390449,1.0,1.0,,,,,
480,42624,1920,0.06942484130468984,0.75,0.75,,,,,
481,42724,1924,0.021773139759579865,1.0,1.0,0.020327663178868537,1.0,1.0,,
482,42824,1928,0.032929407102413585,1.0,1.0,,,,,
483,42892,1932,0.021080155875374654,1.0,1.0,,,,,
484,42992,1936,0.17381678656067226,0.5,0.5,,,,,
485,43092,1940,0.015420532321162075,1.0,1.0,,,,,
486,43160,1944,0.04414863024786428,1.0,1.0,,,,,
487,43260,1948,0.03326596363714998,0.75,0.75,,,,,
488,43328,1952,0.04774667654373844,0.75,0.75,,,,,
489,43396,1956,0.038519121180675034,1.0,1.0,0.02959265124474769,1.0,1.0,,
490,43464,1960,0.02877349021991904,1.0,1.0,,,,,
491,43532,1964,0.0541778900278041,0.75,0.75,,,,,
492,43632,1968,0.06300745412801007,0.5,0.5,,,,,
493,43700,1972,0.022777757111898608,1.0,1.0,,,,,
494,43768,1976,0.019340505342765935,1.0,1.0,,,,,
495,43836,1980,0.023155126577148622,1.0,1.0,,,,,
496,43904,1984,0.029899051249722104,1.0,1.0,,,,,
497,44004,1988,0.014654229212173958,1.0,1.0,0.0318252338513139,1.0,1.0,,
498,44072,1992,0.047555594371378906,0.75,0.75,,,,,
499,44172,1996,0.047536455030143164,0.75,0.75,,,,,
500,44272,2000,0.04368690133902419,1.0,1.0,,,,,
501,44372,2004,0.013164161633979652,1.0,1.0,,,,,
502,44472,2008,0.03561837148109589,1.0,1.0,,,,,
503,44604,2012,0.01879250421393408,1.0,1.0,,,,,
504,44704,2016,0.030822389092202987,1.0,1.0,,,,,
505,44804,2020,0.04169536134167174,0.75,0.75,0.018918255565185973,1.0,1.0,,
506,44904,2024,0.017801815494476615,1.0,1.0,,,,,
507,44972,2028,0.02919453711743699,1.0,1.0,,,,,
508,45104,2032,0.015206985612549033,1.0,1.0,,,,,
509,45236,2036,0.020439976426487195,1.0,1.0,,,,,
510,45336,2040,0.030778285326781164,1.0,1.0,,,,,
511,45436,2044,0.016431907557089287,1.0,1.0,,,,,
512,45536,2048,0.022399965737179926,1.0,1.0,,,,,
513,45604,2052,0.04473528709146195,0.75,0.75,0.015453471741484464,1.0,1.0,,
514,45704,2056,0.022590211791211914,1.0,1.0,,,,,
515,45772,2060,0.026211089331550284,1.0,1.0,,,,,
516,45840,2064,0.03670987313337719,0.75,0.75,,,,,
517,45940,2068,0.025938427564578887,1.0,1.0,,,,,
518,46040,2072,0.041395562079906086,0.75,0.75,,,,,
519,46140,2076,0.02368593242448393,1.0,1.0,,,,,
520,46208,2080,0.05145911370850399,0.75,0.75,,,,,
521,46276,2084,0.019262003581407044,1.0,1.0,0.016109750063278624,1.0,1.0,,
522,46376,2088,0.04202987360656152,1.0,1.0,,,,,
523,46444,2092,0.06694208533995152,0.75,0.75,,,,,
524,46544,2096,0.015273741520303094,1.0,1.0,,,,,
525,46644,2100,0.05432136689148138,0.75,0.75,,,,,
526,46744,2104,0.02370924666120118,1.0,1.0,,,,,
527,46844,2108,0.03297814731975753,1.0,1.0,,,,,
528,46912,2112,0.024410806292085,1.0,1.0,,,,,
529,47012,2116,0.023605137934638757,1.0,1.0,0.026660065844087054,1.0,1.0,,
530,47112,2120,0.06132967769209851,0.75,0.75,,,,,
531,47212,2124,0.021480224322267535,1.0,1.0,,,,,
532,47280,2128,0.036119626088036524,1.0,1.0,,,,,
533,47380,2132,0.02066492505926514,1.0,1.0,,,,,
534,47480,2136,0.07815600958060866,0.75,0.75,,,,,
535,47580,2140,0.019230684103119986,1.0,1.0,,,,,
536,47648,2144,0.024593000465147268,1.0,1.0,,,,,
537,47716,2148,0.021886931116252985,1.0,1.0,0.02506793315809773,1.0,1.0,,
538,47784,2152,0.03787834669786207,0.75,0.75,,,,,
539,47884,2156,0.018550692224301505,1.0,1.0,,,,,
540,47984,2160,0.014963480737939487,1.0,1.0,,,,,
541,48052,2164,0.03451460369559982,1.0,1.0,,,,,
542,48152,2168,0.025818235100626533,1.0,1.0,,,,,
543,48252,2172,0.014723091272902214,1.0,1.0,,,,,
544,48320,2176,0.02903351908932564,1.0,1.0,,,,,
545,48388,2180,0.016577285448684052,1.0,1.0,0.03827289603337704,1.0,1.0,,
546,48488,2184,0.024183109207316797,1.0,1.0,,,,,
547,48556,2188,0.020965065334755766,1.0,1.0,,,,,
548,48656,2192,0.0397623681849412,0.75,0.75,,,,,
549,48724,2196,0.05889297056542318,0.75,0.75,,,,,
550,48824,2200,0.030740199538377058,1.0,1.0,,,,,
551,48892,2204,0.038752364910042164,1.0,1.0,,,,,
552,48960,2208,0.05728009832913813,0.75,0.75,,,,,
553,49060,2212,0.036653946863370944,0.75,0.75,0.027236818451341946,1.0,1.0,,
554,49160,2216,0.03964008549866928,0.75,0.75,,,,,
555,49260,2220,0.040424290220877686,0.75,0.75,,,,,
556,49328,2224,0.03150853228466076,1.0,1.0,,,,,
557,49428,2228,0.04863542839130938,0.75,0.75,,,,,
558,49528,2232,0.01793365670315931,1.0,1.0,,,,,
559,49628,2236,0.02959508876488977,1.0,1.0,,,,,
560,49728,2240,0.01606222565145117,1.0,1.0,,,,,
561,49796,2244,0.02170436601987149,1.0,1.0,0.05944011690596957,0.75,0.75,,
562,49896,2248,0.11225535644607969,0.5,0.5,,,,,
563,49996,2252,0.08788106128227204,0.75,0.75,,,,,
564,50064,2256,0.01851536719970284,1.0,1.0,,,,,
565,50164,2260,0.04909580582205006,0.75,0.75,,,,,
566,50232,2264,0.021451187106288218,1.0,1.0,,,,,
567,50332,2268,0.029183757985649653,1.0,1.0,,,,,
568,50464,2272,0.03199604823230345,0.75,0.75,,,,,
569,50532,2276,0.03467719612949963,1.0,1.0,0.038554533423204015,0.75,0.75,,
570,50632,2280,0.017245578446242388,1.0,1.0,,,,,
571,50732,2284,0.01552714526396509,1.0,1.0,,,,,
572,50832,2288,0.061528920438904594,0.75,0.75,,,,,
573,50932,2292,0.022449206505105696,1.0,1.0,,,,,
574,51032,2296,0.02315095675641866,1.0,1.0,,,,,
575,51132,2300,0.016006577402599,1.0,1.0,,,,,
576,51232,2304,0.10327256781925676,0.5,0.5,,,,,
577,51332,2308,0.02570827049220194,1.0,1.0,0.01309558222255987,1.0,1.0,,
578,51432,2312,0.13842041452917023,0.75,0.75,,,,,
579,51532,2316,0.01988511516667889,1.0,1.0,,,,,
580,51632,2320,0.021030190110589802,1.0,1.0,,,,,
581,51732,2324,0.06882625735533641,0.75,0.75,,,,,
582,51832,2328,0.015391253096930388,1.0,1.0,,,,,
583,51900,2332,0.047019997481822874,0.75,0.75,,,,,
584,52000,2336,0.019823353649853742,1.0,1.0,,,,,
585,52100,2340,0.02315451447818456,1.0,1.0,0.014083368082482367,1.0,1.0,,
586,52168,2344,0.07073808575361795,0.75,0.75,,,,,
587,52268,2348,0.023923576335667652,1.0,1.0,,,,,
588,52368,2352,0.01693723541880066,1.0,1.0,,,,,
589,52436,2356,0.02575301221165546,1.0,1.0,,,,,
590,52536,2360,0.013631486793296213,1.0,1.0,,,,,
591,52668,2364,0.015951687222723197,1.0,1.0,,,,,
592,52768,2368,0.01777585148774657,1.0,1.0,,,,,
593,52900,2372,0.014532099830027505,1.0,1.0,0.017632482512935893,1.0,1.0,,
594,52968,2376,0.049127096304100636,0.75,0.75,,,,,
595,53068,2380,0.015548651116383405,1.0,1.0,,,,,
596,53136,2384,0.08535293217934509,0.5,0.5,,,,,
597,53204,2388,0.05525437439996609,0.75,0.75,,,,,
598,53304,2392,0.012377832713250428,1.0,1.0,,,,,
599,53404,2396,0.016999753474271226,1.0,1.0,,,,,
600,53504,2400,0.027575875649763475,1.0,1.0,,,,,
601,53604,2404,0.018397979339541355,1.0,1.0,0.030964763796293936,1.0,1.0,,
602,53672,2408,0.03707584373352119,1.0,1.0,,,,,
603,53772,2412,0.01646904213125102,1.0,1.0,,,,,
604,53840,2416,0.035782078028901196,1.0,1.0,,,,,
605,53940,2420,0.01759495282132169,1.0,1.0,,,,,
606,54040,2424,0.019265843454228767,1.0,1.0,,,,,
607,54108,2428,0.11033220808543319,0.5,0.5,,,,,
608,54208,2432,0.021564222693162566,1.0,1.0,,,,,
609,54308,2436,0.014347002422427977,1.0,1.0,0.02091919824227261,1.0,1.0,,
610,54408,2440,0.022737891570289628,1.0,1.0,,,,,
611,54508,2444,0.017898892641871954,1.0,1.0,,,,,
612,54608,2448,0.014847767028102222,1.0,1.0,,,,,
613,54708,2452,0.08620314843569153,0.75,0.75,,,,,
614,54808,2456,0.021800236239081037,1.0,1.0,,,,,
615,54908,2460,0.021116001837775306,1.0,1.0,,,,,
616,55008,2464,0.016524353991270193,1.0,1.0,,,,,
617,55076,2468,0.03166991295237721,1.0,1.0,0.017631411157567528,1.0,1.0,,
618,55176,2472,0.014508373534689173,1.0,1.0,,,,,
619,55244,2476,0.023468132330558545,1.0,1.0,,,,,
620,55344,2480,0.0406848849915453,0.75,0.75,,,,,
621,55412,2484,0.01600758261842657,1.0,1.0,,,,,
622,55480,2488,0.013981441784833352,1.0,1.0,,,,,
623,55580,2492,0.0503236866321519,0.75,0.75,,,,,
624,55680,2496,0.01627764221640973,1.0,1.0,,,,,
625,55780,2500,0.01649346997250935,1.0,1.0,0.013910139345971403,1.0,1.0,,
626,55880,2504,0.022115662680341,1.0,1.0,,,,,
627,55948,2508,0.058583465814995184,0.75,0.75,,,,,
628,56048,2512,0.017935960360973696,1.0,1.0,,,,,
629,56116,2516,0.02017088021089876,1.0,1.0,,,,,
630,56216,2520,0.07408631717442858,0.75,0.75,,,,,
631,56284,2524,0.022180969815292426,1.0,1.0,,,,,
632,56352,2528,0.02544484065611755,1.0,1.0,,,,,
633,56452,2532,0.014888558067365616,1.0,1.0,0.013599079819420011,1.0,1.0,,
634,56552,2536,0.03932620976949693,0.75,0.75,,,,,
635,56652,2540,0.019096062484629025,1.0,1.0,,,,,
636,56752,2544,0.018900839463137045,1.0,1.0,,,,,
637,56820,2548,0.08162125053550427,0.75,0.75,,,,,
638,56920,2552,0.04193347158566705,0.75,0.75,,,,,
639,56988,2556,0.01966255209863846,1.0,1.0,,,,,
640,57056,2560,0.01866923263587978,1.0,1.0,,,,,
641,57124,2564,0.021156726711008104,1.0,1.0,0.03323513429112609,1.0,1.0,,
642,57224,2568,0.024345527584688775,1.0,1.0,,,,,
643,57292,2572,0.11460557430677001,0.75,0.75,,,,,
644,57360,2576,0.024828159881425334,1.0,1.0,,,,,
645,57460,2580,0.02856639654274507,0.75,0.75,,,,,
646,57528,2584,0.04567252019600915,1.0,1.0,,,,,
647,57628,2588,0.0259242400797757,1.0,1.0,,,,,
648,57728,2592,0.024530598209307,1.0,1.0,,,,,
649,57828,2596,0.062225227785903225,0.75,0.75,0.016677460578376893,1.0,1.0,,
650,57928,2600,0.017357173092480783,1.0,1.0,,,,,
651,58028,2604,0.0154088572779195,1.0,1.0,,,,,
652,58128,2608,0.021462396262556166,1.0,1.0,,,,,
653,58228,2612,0.013966694185232128,1.0,1.0,,,,,
654,58328,2616,0.013102164299702962,1.0,1.0,,,,,
655,58396,2620,0.05036652119495557,0.75,0.75,,,,,
656,58496,2624,0.054126618047642606,0.75,0.75,,,,,
657,58596,2628,0.012465308078231678,1.0,1.0,0.019108807884567796,1.0,1.0,,
658,58696,2632,0.016127896546128492,1.0,1.0,,,,,
659,58764,2636,0.019636850393742404,1.0,1.0,,,,,
660,58832,2640,0.019162757128406156,1.0,1.0,,,,,
661,58900,2644,0.03385778993352914,1.0,1.0,,,,,
662,59000,2648,0.025898489988843115,1.0,1.0,,,,,
663,59068,2652,0.02523550668727239,1.0,1.0,,,,,
664,59168,2656,0.15093824164059091,0.75,0.75,,,,,
665,59268,2660,0.026169150042712013,1.0,1.0,0.11042759494872371,0.75,0.75,,
666,59368,2664,0.017824042078112445,1.0,1.0,,,,,
667,59436,2668,0.017521095803376737,1.0,1.0,,,,,
668,59536,2672,0.013748612923624629,1.0,1.0,,,,,
669,59636,2676,0.022233942643500388,1.0,1.0,,,,,
670,59736,2680,0.02327804784995351,1.0,1.0,,,,,
671,59804,2684,0.021438524539878472,1.0,1.0,,,,,
672,59872,2688,0.017059105663465742,1.0,1.0,,,,,
673,59972,2692,0.02000029991160621,1.0,1.0,0.01213532299399958,1.0,1.0,,
674,60072,2696,0.01202842281819888,1.0,1.0,,,,,
675,60172,2700,0.021662977985089732,1.0,1.0,,,,,
676,60240,2704,0.02797578561649971,1.0,1.0,,,,,
677,60308,2708,0.015846841672000664,1.0,1.0,,,,,
678,60376,2712,0.02018691552112159,1.0,1.0,,,,,
679,60444,2716,0.01904916562303697,1.0,1.0,,,,,
680,60512,2720,0.019554965907495895,1.0,1.0,,,,,
681,60612,2724,0.012227228416592578,1.0,1.0,0.020823462360458508,1.0,1.0,,
682,60712,2728,0.016522953841252578,1.0,1.0,,,,,
683,60812,2732,0.017517217592097345,1.0,1.0,,,,,
684,60912,2736,0.02081681953045518,1.0,1.0,,,,,
685,61012,2740,0.01381190712537318,1.0,1.0,,,,,
686,61080,2744,0.017843898977560002,1.0,1.0,,,,,
687,61148,2748,0.021398288228798492,1.0,1.0,,,,,
688,61248,2752,0.010373184604953472,1.0,1.0,,,,,
689,61316,2756,0.04989863341295404,0.75,0.75,0.013577830006240674,1.0,1.0,,
690,61416,2760,0.020830840118431598,1.0,1.0,,,,,
691,61516,2764,0.017858724647673324,1.0,1.0,,,,,
692,61616,2768,0.01267600962386041,1.0,1.0,,,,,
693,61684,2772,0.025997684037373573,1.0,1.0,,,,,
694,61784,2776,0.01121578443047421,1.0,1.0,,,,,
695,61852,2780,0.01772446782565794,1.0,1.0,,,,,
696,61920,2784,0.01227015315551398,1.0,1.0,,,,,
697,62020,2788,0.013206782423560527,1.0,1.0,0.017229176784471747,1.0,1.0,,
698,62120,2792,0.016614444669827817,1.0,1.0,,,,,
699,62188,2796,0.02114864155959282,1.0,1.0,,,,,
700,62288,2800,0.015427266614551627,1.0,1.0,,,,,
701,62388,2804,0.014955763644937482,1.0,1.0,,,,,
702,62488,2808,0.0131820797537686,1.0,1.0,,,,,
703,62556,2812,0.015120459875189453,1.0,1.0,,,,,
704,62656,2816,0.015380033330949727,1.0,1.0,,,,,
705,62724,2820,0.019722203679552876,1.0,1.0,0.009921146136744028,1.0,1.0,,
706,62792,2824,0.06317240891958363,0.75,0.75,,,,,
707,62892,2828,0.016459850992519023,1.0,1.0,,,,,
708,62960,2832,0.01563935171870014,1.0,1.0,,,,,
709,63060,2836,0.016625947460952376,1.0,1.0,,,,,
710,63128,2840,0.01977540530373972,1.0,1.0,,,,,
711,63196,2844,0.020007813036156674,1.0,1.0,,,,,
712,63264,2848,0.01372072270969909,1.0,1.0,,,,,
713,63364,2852,0.012264624682469881,1.0,1.0,0.01586582290554361,1.0,1.0,,
714,63432,2856,0.022261803591261467,1.0,1.0,,,,,
715,63500,2860,0.014400547619234203,1.0,1.0,,,,,
716,63600,2864,0.02821292944820925,1.0,1.0,,,,,
717,63700,2868,0.014869173201130556,1.0,1.0,,,,,
718,63768,2872,0.014798563517381354,1.0,1.0,,,,,
719,63868,2876,0.01411840522391003,1.0,1.0,,,,,
720,63968,2880,0.010018024945610096,1.0,1.0,,,,,
721,64036,2884,0.021305685687248114,1.0,1.0,0.01330305008434152,1.0,1.0,,
722,64104,2888,0.013434168691439935,1.0,1.0,,,,,
723,64204,2892,0.010045063820922828,1.0,1.0,,,,,
724,64304,2896,0.012295512790516721,1.0,1.0,,,,,
725,64404,2900,0.01733708427172739,1.0,1.0,,,,,
726,64504,2904,0.016358540006628272,1.0,1.0,,,,,
727,64604,2908,0.01385939097019673,1.0,1.0,,,,,
728,64672,2912,0.10791584303074159,0.75,0.75,,,,,
729,64740,2916,0.06384833125911428,0.75,0.75,0.01507820586030448,1.0,1.0,,
730,64840,2920,0.02252935990534752,1.0,1.0,,,,,
731,64908,2924,0.012585294164668992,1.0,1.0,,,,,
732,65008,2928,0.014736267956247199,1.0,1.0,,,,,
733,65108,2932,0.014122202634977534,1.0,1.0,,,,,
734,65176,2936,0.019302129904804136,1.0,1.0,,,,,
735,65276,2940,0.01946226855302181,1.0,1.0,,,,,
736,65344,2944,0.016841225612679412,1.0,1.0,,,,,
737,65444,2948,0.014326313377453818,1.0,1.0,0.026097161446959942,1.0,1.0,,
738,65512,2952,0.021352097426424733,1.0,1.0,,,,,
739,65612,2956,0.029577636280440255,1.0,1.0,,,,,
740,65680,2960,0.02330446653098761,1.0,1.0,,,,,
741,65748,2964,0.013669461386161857,1.0,1.0,,,,,
742,65848,2968,0.015098836086644953,1.0,1.0,,,,,
743,65948,2972,0.014480734648799022,1.0,1.0,,,,,
744,66048,2976,0.01869310223619929,1.0,1.0,,,,,
745,66148,2980,0.014990704719123947,1.0,1.0,0.02473571818878554,1.0,1.0,,
746,66248,2984,0.010082720005372418,1.0,1.0,,,,,
747,66316,2988,0.01592526683007236,1.0,1.0,,,,,
748,66448,2992,0.012981809168759354,1.0,1.0,,,,,
749,66548,2996,0.013852749071332557,1.0,1.0,,,,,
750,66648,3000,0.06007109754706106,0.75,0.75,,,,,
751,66716,3004,0.01804902870994738,1.0,1.0,,,,,
752,66816,3008,0.022029784915230267,1.0,1.0,,,,,
753,66916,3012,0.018324861406023654,1.0,1.0,0.031672777314233826,1.0,1.0,,
754,67016,3016,0.014773542997997234,1.0,1.0,,,,,
755,67116,3020,0.09360152566965553,0.75,0.75,,,,,
756,67216,3024,0.013782546721304243,1.0,1.0,,,,,
757,67316,3028,0.02009915659402547,1.0,1.0,,,,,
758,67384,3032,0.017613445730480636,1.0,1.0,,,,,
759,67484,3036,0.03645542384385256,0.75,0.75,,,,,
760,67584,3040,0.028830728300460278,0.75,0.75,,,,,
761,67684,3044,0.015967899806922408,1.0,1.0,0.028890675410123093,1.0,1.0,,
762,67784,3048,0.013233187450761456,1.0,1.0,,,,,
763,67916,3052,0.014057173813439478,1.0,1.0,,,,,
764,67984,3056,0.01287301872709122,1.0,1.0,,,,,
765,68084,3060,0.019960209665647804,1.0,1.0,,,,,
766,68184,3064,0.019577594300638643,1.0,1.0,,,,,
767,68284,3068,0.014605581021526934,1.0,1.0,,,,,
768,68352,3072,0.016776619121201295,1.0,1.0,,,,,
769,68420,3076,0.023345027405764537,1.0,1.0,0.015508771882505244,1.0,1.0,,
770,68520,3080,0.01747640813529112,1.0,1.0,,,,,
771,68620,3084,0.027705898912257304,1.0,1.0,,,,,
772,68688,3088,0.019157102382778245,1.0,1.0,,,,,
773,68788,3092,0.04683538735572559,0.75,0.75,,,,,
774,68888,3096,0.03664331614989957,1.0,1.0,,,,,
775,68988,3100,0.011556057911155902,1.0,1.0,,,,,
776,69088,3104,0.015032165126920063,1.0,1.0,,,,,
777,69188,3108,0.012260475291601174,1.0,1.0,0.03453514609480028,0.75,0.75,,
778,69288,3112,0.048841887511113104,0.75,0.75,,,,,
779,69388,3116,0.01587043830858723,1.0,1.0,,,,,
780,69456,3120,0.021327949264727974,1.0,1.0,,,,,
781,69556,3124,0.02303965729028581,1.0,1.0,,,,,
782,69656,3128,0.037701737382435575,0.75,0.75,,,,,
783,69724,3132,0.024743782874174943,1.0,1.0,,,,,
784,69792,3136,0.022818386322051083,1.0,1.0,,,,,
785,69892,3140,0.01549803120182181,1.0,1.0,0.01239390888489652,1.0,1.0,,
786,69992,3144,0.01549566885177228,1.0,1.0,,,,,
787,70092,3148,0.014289845548925468,1.0,1.0,,,,,
788,70160,3152,0.02915068389555927,1.0,1.0,,,,,
789,70260,3156,0.015829771063301145,1.0,1.0,,,,,
790,70360,3160,0.013926601391550551,1.0,1.0,,,,,
791,70428,3164,0.027194247072500843,1.0,1.0,,,,,
792,70496,3168,0.01970110465254038,1.0,1.0,,,,,
793,70596,3172,0.015780481573671446,1.0,1.0,0.02571707307199176,1.0,1.0,,
794,70696,3176,0.021643642278229434,1.0,1.0,,,,,
795,70796,3180,0.013410808267969213,1.0,1.0,,,,,
796,70896,3184,0.01676115527602936,1.0,1.0,,,,,
797,70996,3188,0.014072984743180542,1.0,1.0,,,,,
798,71096,3192,0.021736425404815237,1.0,1.0,,,,,
799,71164,3196,0.017700232630456864,1.0,1.0,,,,,
800,71264,3200,0.017301866658801072,1.0,1.0,,,,,
801,71364,3204,0.03604373741333196,1.0,1.0,0.012290699542918447,1.0,1.0,,
802,71432,3208,0.01894444174545242,1.0,1.0,,,,,
803,71500,3212,0.018978121494928932,1.0,1.0,,,,,
804,71600,3216,0.030990551440014166,0.75,0.75,,,,,
805,71668,3220,0.017301735759087937,1.0,1.0,,,,,
806,71736,3224,0.013799228212791377,1.0,1.0,,,,,
807,71836,3228,0.010335137124681449,1.0,1.0,,,,,
808,71904,3232,0.01989755670158047,1.0,1.0,,,,,
809,71972,3236,0.018394969502405732,1.0,1.0,0.01444790069640476,1.0,1.0,,
810,72072,3240,0.01476870239480983,1.0,1.0,,,,,
811,72172,3244,0.0128897862569526,1.0,1.0,,,,,
812,72272,3248,0.014531824369338815,1.0,1.0,,,,,
813,72340,3252,0.016244240054520562,1.0,1.0,,,,,
814,72408,3256,0.016844544715818303,1.0,1.0,,,,,
815,72476,3260,0.0131173600503098,1.0,1.0,,,,,
816,72544,3264,0.039039931916786376,0.75,0.75,,,,,
817,72644,3268,0.012686864787438025,1.0,1.0,0.01863814999416718,1.0,1.0,,
818,72744,3272,0.014451098450126666,1.0,1.0,,,,,
819,72812,3276,0.09138878914805902,0.75,0.75,,,,,
820,72880,3280,0.020165166254082576,1.0,1.0,,,,,
821,72980,3284,0.03549055135994725,0.75,0.75,,,,,
822,73048,3288,0.014946469850674476,1.0,1.0,,,,,
823,73148,3292,0.018094451410106554,1.0,1.0,,,,,
824,73248,3296,0.016337489638978395,1.0,1.0,,,,,
825,73316,3300,0.03619552498490521,0.75,0.75,0.015008712500421096,1.0,1.0,,
826,73384,3304,0.015025912941755452,1.0,1.0,,,,,
827,73452,3308,0.030400238734318918,1.0,1.0,,,,,
828,73520,3312,0.02175035385724186,1.0,1.0,,,,,
829,73588,3316,0.017551406213019618,1.0,1.0,,,,,
830,73688,3320,0.01358185660047487,1.0,1.0,,,,,
831,73788,3324,0.011400858378513781,1.0,1.0,,,,,
832,73888,3328,0.01909723901509096,1.0,1.0,,,,,
833,73988,3332,0.013887576700775147,1.0,1.0,0.015966207277037937,1.0,1.0,,
834,74056,3336,0.07154236621339806,0.75,0.75,,,,,
835,74124,3340,0.018698347796698725,1.0,1.0,,,,,
836,74224,3344,0.015617375476898206,1.0,1.0,,,,,
837,74324,3348,0.02317265727478419,1.0,1.0,,,,,
838,74392,3352,0.06215176039695507,0.75,0.75,,,,,
839,74492,3356,0.012564668141573443,1.0,1.0,,,,,
840,74592,3360,0.026465632463893298,0.75,0.75,,,,,
841,74692,3364,0.017455473608568656,1.0,1.0,0.020271458184965924,1.0,1.0,,
842,74792,3368,0.011956719643891727,1.0,1.0,,,,,
843,74892,3372,0.01175473368405619,1.0,1.0,,,,,
844,74960,3376,0.01472356411328292,1.0,1.0,,,,,
845,75060,3380,0.018459799013090413,1.0,1.0,,,,,
846,75128,3384,0.04189287461606682,0.75,0.75,,,,,
847,75228,3388,0.015462280802500268,1.0,1.0,,,,,
848,75328,3392,0.01668655258988413,1.0,1.0,,,,,
849,75396,3396,0.014385017671697826,1.0,1.0,0.03127686179918783,1.0,1.0,,
850,75496,3400,0.023020628729142723,1.0,1.0,,,,,
851,75596,3404,0.009594181904057942,1.0,1.0,,,,,
852,75664,3408,0.07501691125915615,0.75,0.75,,,,,
853,75732,3412,0.019467521858096005,1.0,1.0,,,,,
854,75832,3416,0.012925189284560474,1.0,1.0,,,,,
855,75932,3420,0.013766401728854967,1.0,1.0,,,,,
856,76000,3424,0.01214808838310319,1.0,1.0,,,,,
857,76068,3428,0.022192742620492825,1.0,1.0,0.013360424219915784,1.0,1.0,,
858,76136,3432,0.02423560882090328,1.0,1.0,,,,,
859,76204,3436,0.023681620299735185,1.0,1.0,,,,,
860,76304,3440,0.016642437882305027,1.0,1.0,,,,,
861,76404,3444,0.01728196166482576,1.0,1.0,,,,,
862,76504,3448,0.02548817278115242,1.0,1.0,,,,,
863,76572,3452,0.019726046611519908,1.0,1.0,,,,,
864,76672,3456,0.012558711736340532,1.0,1.0,,,,,
865,76740,3460,0.014843424337414604,1.0,1.0,0.0173411762786327,1.0,1.0,,
866,76808,3464,0.014830399245205399,1.0,1.0,,,,,
867,76876,3468,0.016399043824575302,1.0,1.0,,,,,
868,76976,3472,0.01204684095433701,1.0,1.0,,,,,
869,77076,3476,0.023125183626261786,1.0,1.0,,,,,
870,77144,3480,0.016580968116461463,1.0,1.0,,,,,
